image,valid_px,real_px,discarded_px,discard_pct_of_real
4163,1048576,544746,86063,15.8
4164,844452,672841,84231,12.52
4165,582208,579933,22871,3.94
4166,1048576,515952,76261,14.78
4167,1048576,796395,189417,23.78
4168,1048576,690238,106228,15.39
4169,1048576,1015731,175139,17.24
4170,1048576,958030,2464,0.26
4171,1048576,765019,284574,37.2
4172,830628,818952,1123,0.14
4173,524200,450458,133611,29.66
4174,1048576,971307,30315,3.12
4175,1048576,578406,119110,20.59
4176,1048576,943567,4085,0.43
4177,1048576,911559,114744,12.59
4178,1048576,590601,51708,8.76
4179,1048576,984713,112866,11.46
4180,609341,523567,222209,42.44
4181,1048576,697038,134244,19.26
4182,1048576,844769,120727,14.29
4183,1048576,634593,301993,47.59
4184,1048576,296935,16966,5.71
4185,989543,831744,133981,16.11
4186,1048576,388976,90626,23.3
4187,638381,292798,36510,12.47
4188,1048576,880147,756879,85.99
4189,1048576,789582,163666,20.73
4190,1048576,737803,271373,36.78
